,NUM_EXP,ADR1,ADR2,COMMUNE,CP,CC,LATITUDE,LONGITUDE,GEO_SCORE,DEP,polyID,degrees
1933,44025047.0,4 LA FERME DE COISLIN,,CAMPBON,44750,44025,47.438172,-1.95437,0.49,44,1933,23
1934,44016016.0,PILTIERE,,LA BOISSIERE DU DORE,44430,44016,47.246713,-1.211683,0.86,44,1934,8
1935,44128230.0,LE HAUT CALAN - LE DRESNY,,PLESSE,44630,44128,47.561899,-1.926832,0.7,44,1935,22
1936,44015916.0,LE CHATEAU NOIR,,BLAIN,44130,44015,47.445902,-1.816623,0.79,44,1936,21
1937,44098636.0,1 R. VIEILLES AIRES,,MISSILLAC,44780,44098,47.469455,-2.230996,0.65,44,1937,7
1938,44184064.0,70 ROUTE DU PASSOUER,,ST NAZAIRE,44600,44184,47.288246,-2.27531,0.74,44,1938,13
1939,44069081.0, KERCASSIER,,GUERANDE,44350,44069,47.337021,-2.394065,0.71,44,1939,11
1940,44093205.0,LE BROSSAIS,MAUMUSSON,VALLONS DE L ERDRE,44540,44180,47.478859,-1.10116,0.61,44,1940,10
1941,44137029.0,18 BIS RUE DE L'HOTEL RIGAUD,,PRINQUIAU,44260,44137,47.368809,-2.03167,0.7,44,1941,10
1942,44128087.0, BOSSE DE LA ROUAUDAIS,,PLESSE,44630,44128,47.531038,-1.94847,0.5,44,1942,14
1943,44086035.0, LA POUHARDAIS,,LUSANGER,44590,44086,47.697951,-1.576361,0.86,44,1943,18
1944,44076207.0,6 LA GALOTTIERE,,JANS,44170,44076,47.606097,-1.630598,0.64,44,1944,11
1945,44217255.0,LE BEZIER,,VIGNEUX DE BRETAGNE,44360,44217,47.318954,-1.760297,0.84,44,1945,12
1946,44128171.0,LA BUTTE DE BRILLAY,,PLESSE,44630,44128,47.50854,-1.908724,0.71,44,1946,19
1947,44179006.0,102 LA JANVRAIS,,ST MARS DU DESERT,44850,44179,47.366978,-1.449979,0.6,44,1947,9
1948,44027191.0,95 LE CARROUGEAU,,CASSON,44390,44027,47.406855,-1.551444,0.68,44,1948,16
1949,44063007.0,L'ANGEBAUDIERE,,GETIGNE,44190,44063,47.076036,-1.205648,0.87,44,1949,9
1950,44003069.0,LA HERVETIERE,ANCENIS,ANCENIS ST GEREON,44150,44003,47.39495,-1.179354,0.5,44,1950,8
1951,44019166.0, LA HAUTE DIVISION,,BOUEE,44260,44019,47.315567,-1.891511,0.65,44,1951,9
1952,44149055.0,8 LA JOSSAIE,,SAFFRE,44390,44149,47.470226,-1.626413,0.77,44,1952,15
1953,44197517.0,LE PERRAY,,SION LES MINES,44590,44197,47.754878,-1.562307,0.8,44,1953,8
1954,44016113.0,LA HERIE,,LA BOISSIERE DU DORE,44430,44016,47.222518,-1.198823,0.94,44,1954,9
1955,44189010.0,LA BIRONNERIE,ND,STE REINE DE BRETAGNE,44160,44189,47.441392,-2.163736,0.73,44,1955,14
1956,44067244.0,LE HAUT GUILLET,,GUEMENE PENFAO,44290,44067,47.650515,-1.81805,0.83,44,1956,17
1957,44026110.0,LA RIAUDIERE,,CARQUEFOU,44470,44026,47.319519,-1.507408,0.62,44,1957,10
1958,44054039.0, LA ROULIERE,,ERBRAY,44110,44054,47.646057,-1.287143,0.47,44,1958,10
1959,44066016.0,8 ROUTE LA CHESNAIE MINIER,,GRANDCHAMPS DES FONTAINES,44119,44066,47.362725,-1.579577,0.85,44,1959,11
1960,44082051.0,481 LA BORNE,,LIGNE,44850,44082,47.371564,-1.383507,0.74,44,1960,8
1961,44052427.0,12 R DE LA RIVAUDAIS,,DONGES,44480,44052,47.320645,-2.059376,0.77,44,1961,7
1962,44115037.0, LA DODINIERE,,OUDON,44521,44115,47.351142,-1.246234,0.47,44,1962,5
1963,44134017.0,LA GACHARDIERE,,POUILLE LES COTEAUX,44522,44134,47.466942,-1.171074,0.84,44,1963,15
1964,44149065.0,6 LA BARRE,,SAFFRE,44390,44149,47.477278,-1.620601,0.74,44,1964,17
1965,44185029.0, LE TERTRE,,ST NICOLAS DE REDON,44460,44185,47.624972,-2.073896,0.71,44,1965,6
1966,44218036.0,10 RUE DU STADE,,VILLEPOT,44110,44218,47.775172,-1.275124,0.8,44,1966,12
1967,44170060.0,LA PIVERDIERE,,ST JULIEN DE VOUVANTES,44670,44170,47.659731,-1.237633,0.53,44,1967,24
1968,44221047.0, LA CHENAIE COLAS,,LA CHEVALLERAIS,44810,44221,47.472667,-1.665657,0.86,44,1968,20
1969,44030036.0,LARLO - 79 RUE PIERRE HAMON,,LA CHAPELLE DES MARAIS,44410,44030,47.456831,-2.240551,0.75,44,1969,10
1970,44076037.0, LA GRANDVILLE,3 ROUTE DES HAIES,JANS,44170,44076,47.62587,-1.571931,0.54,44,1970,15
1971,44128025.0,LA CLAVERIE,,PLESSE,44630,44128,47.547245,-1.82979,0.44,44,1971,22
1972,44001117.0, LA LOIRIE,,ABBARETZ,44170,44001,47.565448,-1.513621,0.75,44,1972,22
1973,44164215.0,3 LA TARTOUZERIE,,ST HILAIRE DE CHALEONS,44680,44164,47.096466,-1.93343,0.72,44,1973,12
1974,44202032.0,210 SIONNIERE,,TEILLE,44440,44202,47.441274,-1.309613,0.66,44,1974,17
1975,44208028.0,LA GINGUENAIS,,TREFFIEUX,44170,44208,47.608035,-1.524645,0.46,44,1975,9
1976,44083050.0,13 R DU FIEF LA TOUCHE MONNET,,LA LIMOUZINIERE,44310,44083,46.98933,-1.614962,0.64,44,1976,12
1977,44127316.0,2 B LATRIE,,LA PLANCHE,44140,44127,47.006883,-1.419914,0.77,44,1977,12
1978,44149059.0,207 GRANDE LANDE,,SAFFRE,44390,44149,47.465718,-1.572974,0.72,44,1978,10
1979,44080002.0,LA FONTAINE,,LAVAU SUR LOIRE,44260,44080,47.311914,-1.965569,0.55,44,1979,7
1980,44219038.0, CHEUREAU,VRITZ,VALLONS DE L ERDRE,44540,44180,47.579839,-1.071359,0.56,44,1980,14
1981,44144023.0, LA BARILLERIE,,RIAILLE,44440,44144,47.484461,-1.34544,0.86,44,1981,14
1982,44007093.0,1 LE PATIS DE GAUMAIN,,AVESSAC,44460,44007,47.613426,-1.941631,0.76,44,1982,14
1983,44019078.0,RUDESSE,,BOUEE,44260,44019,47.320667,-1.912016,0.34,44,1983,6
1984,44102018.0,2 LA LOIRIERE,,MONTBERT,44140,44102,47.080579,-1.464418,0.71,44,1984,16
1985,44069062.0,KERALNO,,GUERANDE,44350,44069,47.345607,-2.439355,0.74,44,1985,11
1986,44208154.0,LA FLEURIAIS,,TREFFIEUX,44170,44208,47.619632,-1.538475,0.44,44,1986,11
1987,44186095.0,LE BIGNON,,STE PAZANNE,44680,44186,47.099681,-1.831533,0.64,44,1987,10
1988,44051354.0,LES CLEUZIAUX,,DERVAL,44590,44051,47.681387,-1.692554,0.77,44,1988,20
1989,44161371.0,DE LA BOSSARDIERE,,ST GILDAS DES BOIS,44530,44161,47.502086,-2.017633,0.72,44,1989,13
1990,44197201.0,19 LA BENESTAIS,,SION LES MINES,44590,44197,47.745147,-1.580064,0.8,44,1990,13
1991,44057048.0, 5 B COISNAUTE,,FEGREAC,44460,44057,47.5512,-1.990373,0.63,44,1991,9
1992,44068132.0, SAINT RAOUL,,GUENROUET,44530,44068,47.50505,-1.887506,0.5,44,1992,13
1993,44081939.0,L AUDOUINIERE,,LEGE,44650,44081,46.924743,-1.545963,0.95,44,1993,7
1994,44105029.0, LA BOURVOY,,MOUAIS,44590,44105,47.714658,-1.654211,0.73,44,1994,13
1995,44048280.0,PICHONNIERE,,COUFFE,44521,44048,47.379554,-1.255401,0.54,44,1995,12
1996,44033032.0,LA HAULAIS,,LA CHAPELLE LAUNAY,44260,44033,47.379983,-1.980554,0.9,44,1996,16
1997,44197405.0, LE MAFFAY,,SION LES MINES,44590,44197,47.730213,-1.58158,0.54,44,1997,19
1998,44197433.0, ROUTE DE LUSANGER,,SION LES MINES,44590,44197,47.732808,-1.592406,0.69,44,1998,16
1999,44128958.0,LA BROUSSE AUX CERFS,,PLESSE,44630,44128,47.579866,-1.856994,0.7,44,1999,26
2000,44188009.0,180 RUE DES GUITTIERES,,ST PHILBERT DE GRAND LIEU,44310,44188,47.038532,-1.623875,0.81,44,2000,7
2001,44187096.0,LE PINIER CERNY,,ST PERE EN RETZ,44320,44187,47.234858,-2.112917,0.59,44,2001,10
2002,44068194.0, COUELY,,GUENROUET,44530,44068,47.516905,-1.952013,0.52,44,2002,14
2003,44134037.0,CORDINIERE,,POUILLE LES COTEAUX,44522,44134,47.466398,-1.171969,0.59,44,2003,15
2004,44045108.0,22 LE BOIS PELLETIER,,CORDEMAIS,44360,44045,47.288337,-1.822958,0.75,44,2004,17
2005,44052038.0,8 ROUTE DE CROSSAC,,DONGES,44480,44052,47.3734,-2.125511,0.82,44,2005,12
2006,44052413.0,LE BOIS LAURENT,,DONGES,44480,44052,47.373244,-2.118608,0.63,44,2006,13
2007,44214083.0, LA CHARRAIS,,VAY,44170,44214,47.551608,-1.663546,0.72,44,2007,14
2008,44057046.0,LE BROUSSAY,,FEGREAC,44460,44057,47.570735,-1.998524,0.77,44,2008,15
2009,44131111.0,LA VRILLERIE,LE CLION,PORNIC,44210,44131,47.089039,-2.008687,0.6,44,2009,3
2010,44152055.0,44 LE NUBLE,,STE ANNE SUR BRIVET,44160,44152,47.465765,-1.996123,0.65,44,2010,17
2011,44056107.0,LA BOURDAISAIS,,FAY DE BRETAGNE,44130,44056,47.379956,-1.777981,0.65,44,2011,16
2012,44146498.0,LA TINDIAIS,,ROUGE,44660,44146,47.770553,-1.372928,0.36,44,2012,15
2013,44183022.0,BROHOGAN,,ST MOLF,44350,44183,47.393212,-2.393555,0.3,44,2013,9
2014,44120042.0,9 IMPASSE LOUISE MICHEL,,LE PELLERIN,44640,44120,47.19781,-1.752734,0.85,44,2014,10
2015,44127007.0,LA MENARDIERE,,LA PLANCHE,44140,44127,47.004001,-1.410859,0.95,44,2015,11
2016,44011300.0,LA PILARDIERE,BELLIGNE,LOIREAUXENCE,44370,44213,47.473607,-0.971912,0.58,44,2016,9
2017,44051057.0,4 LA DONDIAIS,,DERVAL,44590,44051,47.651871,-1.658453,0.69,44,2017,15
2018,44057043.0,VILLENEUVE,,FEGREAC,44460,44057,47.591853,-2.014551,0.76,44,2018,18
2019,44086310.0,LES GAUBRETIERES,,LUSANGER,44590,44086,47.664598,-1.574633,0.87,44,2019,12
2020,44218290.0,LA NOE,,VILLEPOT,44110,44218,47.775872,-1.278591,0.48,44,2020,12
2021,44124171.0,LAMARIOLLE,,LE PIN,44540,44124,47.616955,-1.136973,0.71,44,2021,10
2022,44119027.0, LA BREILLE,,PAULX,44270,44119,46.982575,-1.760614,0.73,44,2022,16
2023,44045083.0,BOULAIS,,CORDEMAIS,44360,44045,47.303907,-1.81734,0.63,44,2023,17
2024,44033012.0,12 LA FEUILLEE,,LA CHAPELLE LAUNAY,44260,44033,47.384525,-1.957069,0.82,44,2024,14
2025,44205055.0,25 LA MARCHANDERIE,,LES TOUCHES,44390,44205,47.437859,-1.462652,0.8,44,2025,13
2026,44068120.0, LES ECOBUTS,,GUENROUET,44530,44068,47.510842,-1.95922,0.78,44,2026,14
2027,44068064.0,3 LES MORTIERS,,GUENROUET,44530,44068,47.490294,-2.005326,0.73,44,2027,12
2028,44056272.0,3 LA BROSSE,,FAY DE BRETAGNE,44130,44056,47.372499,-1.820515,0.82,44,2028,14
2029,44128974.0,LE CHAMP ROND,,PLESSE,44630,44128,47.578218,-1.968783,0.77,44,2029,22
2030,44098112.0,L'ANLGLE BERTHO,,MISSILLAC,44780,44098,47.46486,-2.223063,0.71,44,2030,9
2031,44157014.0,9 LE VIOLET,,ST ETIENNE DE MER MORTE,44270,44157,46.93743,-1.69327,0.7,44,2031,10
2032,44007512.0,LA CROIX DU BILAIS,,AVESSAC,44460,44007,47.628484,-2.00027,0.81,44,2032,15
2033,44180075.0, BAS AUNAY,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.5,44,2033,26
2034,44111080.0, LA FORESTERIE,,NOTRE DAME DES LANDES,44130,44111,47.379236,-1.714736,0.59,44,2034,13
2035,44087076.0,SAINT HUBERT,,MACHECOUL ST MEME,44270,44087,47.012002,-1.733967,0.72,44,2035,9
2036,44120025.0,LES MASSES,,LE PELLERIN,44640,44120,47.19635,-1.75347,0.52,44,2036,10
2037,44123011.0,1 LA GUERINAIS,,PIERRIC,44290,44123,47.681863,-1.773137,0.7,44,2037,17
2038,44110047.0,1 LA MORICE,,NORT SUR ERDRE,44390,44110,47.424413,-1.573348,0.81,44,2038,18
2039,44201031.0,LE CHENE CREUX,,SUCE SUR ERDRE,44240,44201,47.333967,-1.485453,0.61,44,2039,9
2040,44213059.0,LA BEDOIRE,,LOIREAUXENCE,44370,44213,47.42958,-0.956125,0.62,44,2040,11
2041,44076029.0,7 SAUZIGNAC,,JANS,44170,44076,47.605505,-1.584267,0.63,44,2041,18
2042,44065203.0,LAUNAY,,GRAND AUVERNE,44520,44065,47.567313,-1.337913,0.55,44,2042,13
2043,44128023.0,LE CHENE BLANC,,PLESSE,44630,44128,47.566805,-1.887896,0.78,44,2043,17
2044,44096137.0,LA BLINIERE         G,,MESANGER,44522,44096,47.461253,-1.217612,0.79,44,2044,10
2045,44139110.0,GRAND SOEUVRE,,QUILLY,44750,44139,47.458617,-1.917374,0.66,44,2045,15
2046,44202026.0,STE MARIE,,TEILLE,44440,44202,47.45011,-1.298936,0.63,44,2046,15
2047,44068056.0, LA LANDE AUX SOURDS,,GUENROUET,44530,44068,47.476939,-1.910608,0.49,44,2047,17
2048,44123306.0,LE VAUX,,PIERRIC,44290,44123,47.701892,-1.851639,0.71,44,2048,4
2049,44072030.0,KERLAN,,HERBIGNAC,44410,44072,47.459415,-2.311728,0.53,44,2049,11
2050,44161104.0,LA RENARDIERE,,ST GILDAS DES BOIS,44530,44161,47.527117,-2.064269,0.73,44,2050,12
2051,44001088.0,28 LA PLACIERE,,ABBARETZ,44170,44001,47.547366,-1.543709,0.69,44,2051,13
2052,44158518.0,L'ESPERANCE LA LANDE PETITE,,ST ETIENNE DE MONTLUC,44360,44158,47.249358,-1.744598,0.56,44,2052,21
2053,44128082.0,KER MARIANNE LE DRESNY PLESSE,,PLESSE,44630,44128,47.561093,-1.942685,0.48,44,2053,23
2054,44183037.0,L'ISLE DE LA CROIX,,ST MOLF,44350,44183,47.399134,-2.417233,0.46,44,2054,21
2055,44031036.0,LA ROUANDAIS,,LA CHAPELLE GLAIN,44670,44031,47.623088,-1.169893,0.55,44,2055,18
2056,44009081.0,99 RUE DES VALLEES,,BASSE GOULAINE,44115,44009,47.230347,-1.459819,0.86,44,2056,3
2057,44148241.0,LA LOUTRAIS,,RUFFIGNE,44660,44148,47.772082,-1.507937,0.48,44,2057,15
2058,44051089.0,10 LA JOUSSELINAIS,,DERVAL,44590,44051,47.666875,-1.654812,0.71,44,2058,17
2059,44051153.0,2 LA CORNILLAIS,,DERVAL,44590,44051,47.658161,-1.671973,0.71,44,2059,17
2060,44001084.0,LA MARTRIE,,ABBARETZ,44170,44001,47.561055,-1.524754,0.76,44,2060,21
2061,44188784.0,310 LA GREVE,,ST PHILBERT DE GRAND LIEU,44310,44188,47.04644,-1.622687,0.71,44,2061,10
2062,44160012.0,LE LANDREAU,ST GEREON,ANCENIS SAINT GEREON,44150,44003,47.372956,-1.226066,0.69,44,2062,11
2063,44174236.0,26 LA VINETTE,,ST LUMINE DE COUTAIS,44310,44174,47.053275,-1.712579,0.67,44,2063,15
2064,44170007.0,LA BASSE CHAMPELIERE,,ST JULIEN DE VOUVANTES,44670,44170,47.634306,-1.268853,0.54,44,2064,21
2065,44084055.0,LA GALLOIRE,ND,LE LOROUX BOTTEREAU,44430,44084,47.258285,-1.283749,0.87,44,2065,6
2066,44110027.0,LA BLANCHETIERE,,NORT SUR ERDRE,44390,44110,47.401455,-1.520462,0.89,44,2066,10
2067,44006039.0,KER OLIVIER,,ASSERAC,44410,44006,47.429213,-2.390533,0.42,44,2067,20
2068,44119080.0,2 LA GABORIERE,,PAULX,44270,44119,46.930887,-1.803869,0.69,44,2068,6
2069,44162367.0,3 RUE DE LA PIECE NEUVE,,ST HERBLAIN,44800,44162,47.207943,-1.631418,0.76,44,2069,2
2070,44081043.0,2 LA MOINARDIERE,,LEGE,44650,44081,46.887334,-1.532819,0.86,44,2070,10
2071,44133249.0,LE BELVEDERE,,PORT ST PERE,44710,44133,47.149135,-1.779133,0.73,44,2071,14
2072,44170030.0, LA MONTAGNE,,ST JULIEN DE VOUVANTES,44670,44170,47.67292,-1.253956,0.58,44,2072,10
2073,44193077.0,LA BUTTE DES HEROUX,,ST VINCENT DES LANDES,44590,44193,47.671671,-1.500742,0.62,44,2073,4
2074,44128524.0,TRELAN LE COUDRAY,,PLESSE,44630,44128,47.557716,-1.840351,0.53,44,2074,25
2075,44156086.0,8 LA BALINIERE,,CORCOUE SUR LOGNE,44650,44156,46.961177,-1.655521,0.84,44,2075,11
2076,44218292.0,LA RUETTE,,VILLEPOT,44110,44218,47.776609,-1.276352,0.53,44,2076,12
2077,44091001.0,6 LA HERPINAIS,,MARSAC SUR DON,44170,44091,47.594061,-1.699134,0.77,44,2077,17
2078,44025110.0,LES PIERRES NEUVES,,CAMPBON,44750,44025,47.421199,-2.048201,0.7,44,2078,9
2079,44014321.0,LA PEROTTIERE,,LE BIGNON,44140,44014,47.107795,-1.513841,0.83,44,2079,8
2080,44056345.0,1 RIVIERE DES LANDES,,FAY DE BRETAGNE,44130,44056,47.400019,-1.741693,0.79,44,2080,11
2081,44066012.0,GRAND MARINIER,,GRANDCHAMPS DES FONTAINES,44119,44066,47.341256,-1.63398,0.72,44,2081,13
2082,44180015.0,CHAMP JEANNEAU,SAINT MARS LA JAILLE,VALLONS DE L ERDRE,44540,44180,47.512584,-1.167517,0.64,44,2082,9
2083,44213063.0, LA GRANDE MENUERE,,LOIREAUXENCE,44370,44213,47.430708,-0.958196,0.67,44,2083,12
2084,44051437.0,LA BRUNETAIS,,DERVAL,44590,44051,47.691729,-1.698935,0.76,44,2084,19
2085,44186034.0,10 Bis LA BOUTINIERE,,STE PAZANNE,44680,44186,47.061415,-1.855378,0.61,44,2085,10
2086,44123029.0, LA MINGANDAIS,,PIERRIC,44290,44123,47.681685,-1.741431,0.78,44,2086,15
2087,44036087.0,LE DROUILLAY,,CHATEAUBRIANT,44110,44036,47.711804,-1.343476,0.63,44,2087,21
2088,44180072.0, CHATEAUFORT,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.549941,-1.120268,0.49,44,2088,26
2089,44111118.0,LE ROTY DE LA GUITON,,NOTRE DAME DES LANDES,44130,44111,47.390729,-1.695341,0.55,44,2089,18
2090,44056013.0,6 LE HALQUETIER,,FAY DE BRETAGNE,44130,44056,47.372756,-1.757418,0.78,44,2090,11
2091,44021067.0,6 Le pible,,VILLENEUVE EN RETZ,44580,44021,47.039671,-1.873189,0.55,44,2091,14
2092,44082338.0,LES MOULINS DES LANDES,,LIGNE,44850,44082,47.374574,-1.384353,0.88,44,2092,9
2093,44113028.0,2 LES VALLEES,,NOZAY,44170,44113,47.54968,-1.620777,0.68,44,2093,13
2094,44044118.0,CHENEE DU DON,,CONQUEREUIL,44290,44044,47.614149,-1.744077,0.78,44,2094,15
2095,44094048.0,LE PAVILLON,,MAUVES SUR LOIRE,44470,44094,47.318255,-1.406609,0.65,44,2095,4
2096,44067825.0,LE RHEUX,,GUEMENE PENFAO,44290,44067,47.609892,-1.87148,0.76,44,2096,18
2097,44148029.0, TANCENOU,,RUFFIGNE,44660,44148,47.756803,-1.493222,0.42,44,2097,17
2098,44099074.0,CHESNEL,,MOISDON LA RIVIERE,44520,44099,47.62378,-1.365972,0.65,44,2098,16
2099,44018026.0,11 ROUTE DES SABLONS,ND,BOUAYE,44830,44018,47.1451,-1.687101,0.32,44,2099,3
2100,44128022.0,TREULION  LE DRESNY,,PLESSE,44630,44128,47.567867,-1.934027,0.42,44,2100,25
2101,44077015.0,LE BOIS RIDEAU,,JOUE SUR ERDRE,44440,44077,47.503349,-1.389265,0.82,44,2101,14
2102,44149123.0,103 LA PECOTAIE,,SAFFRE,44390,44149,47.495656,-1.604136,0.71,44,2102,12
2103,44036362.0,AV. QUENTIN MIGLIORETTI,,CHATEAUBRIANT,44110,44036,47.708388,-1.376065,0.74,44,2103,21
2104,44065062.0,LES BERNARDAIS,,GRAND AUVERNE,44520,44065,47.590724,-1.330788,0.48,44,2104,13
2105,44067053.0,1 LA FONTAINE,BESLE SUR VILAINE,GUEMENE PENFAO,44290,44067,47.67807,-1.849295,0.46,44,2105,14
2106,44056125.0,12 LE POMMIER,,FAY DE BRETAGNE,44130,44056,47.374861,-1.806958,0.74,44,2106,17
2107,44119025.0, 1 LA MOIZANDIERE,,PAULX,44270,44119,46.940997,-1.81016,0.58,44,2107,6
2108,44192011.0,BELLE ISLE,,ST VIAUD,44320,44192,47.223248,-2.005835,0.61,44,2108,14
2109,44121016.0, LA BRETECHE,,PETIT AUVERNE,44670,44121,47.607656,-1.289748,0.48,44,2109,15
2110,44186035.0,14 LA BOUTINIERE,,STE PAZANNE,44680,44186,47.061415,-1.855378,0.67,44,2110,10
2111,44148242.0,LA FORGERAIS,,RUFFIGNE,44660,44148,47.772082,-1.507937,0.47,44,2111,15
2112,44047006.0,3 RUE DU CHAMP FAILLI LES ROCH,,COUERON,44220,44047,47.222357,-1.713514,0.7,44,2112,11
2113,44006028.0, KER JACOB,,ASSERAC,44410,44006,47.421398,-2.412158,0.26,44,2113,18
2114,44193087.0,MINIERE,,ST VINCENT DES LANDES,44590,44193,47.643984,-1.476019,0.7,44,2114,10
2115,44214080.0,4 MALICORNE,,VAY,44170,44214,47.562806,-1.695292,0.61,44,2115,13
2116,44180103.0, LA DEROUELLAIE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.65,44,2116,26
2117,44024035.0, LES LANDES DE JASSON,,BRAINS,44830,44024,47.175292,-1.756581,0.37,44,2117,17
2118,44119228.0,1 PTE TALONNIERE,,PAULX,44270,44119,46.947318,-1.773287,0.55,44,2118,16
2119,44033005.0,MAREIL,,LA CHAPELLE LAUNAY,44260,44033,47.361606,-1.975256,0.68,44,2119,14
2120,44158122.0,LE TERTRE DE LA SENCIVE,,ST ETIENNE DE MONTLUC,44360,44158,47.278041,-1.774428,0.58,44,2120,20
2121,44077026.0,2 LA JALTIERE,,JOUE SUR ERDRE,44440,44077,47.490475,-1.400138,0.72,44,2121,15
2122,44128217.0,LE PERRET LE COUDRAY PLESSE,,PLESSE,44630,44128,47.557716,-1.840351,0.64,44,2122,25
2123,44124072.0, LE CHAMP FLEURI,,LE PIN,44540,44124,47.59073,-1.156931,0.41,44,2123,8
2124,44006259.0,CAIRE,,ASSERAC,44410,44006,47.42359,-2.412186,0.48,44,2124,18
2125,44145014.0,5 MOULIN BUZAY,,ROUANS,44640,44145,47.200368,-1.82433,0.62,44,2125,11
2126,44178066.0,LES CHERPELLIERES,,ST MARS DE COUTAIS,44680,44178,47.084448,-1.752202,0.77,44,2126,9
2127,44118019.0,LA BASSE RETURIERE,,PANNECE,44440,44118,47.48164,-1.2545,0.55,44,2127,13
2128,44095229.0,L ABBAYE,,LA MEILLERAYE DE BRETAGNE,44520,44095,47.549323,-1.377439,0.64,44,2128,11
2129,44187532.0, L AUMONDIERE,,ST PERE EN RETZ,44320,44187,47.248576,-2.022449,0.7,44,2129,16
2130,44044033.0,7 SAINTE EMILIE,,CONQUEREUIL,44290,44044,47.651073,-1.792332,0.75,44,2130,10
2131,44054082.0,LA HAUTE HAIE,,ERBRAY,44110,44054,47.679187,-1.307968,0.77,44,2131,9
2132,44073115.0,LA HERTAUDAIS,,HERIC,44810,44073,47.438419,-1.665816,0.66,44,2132,14
2133,44145393.0,LA BUDORIERE,,ROUANS,44640,44145,47.178121,-1.891142,0.77,44,2133,5
2134,44092013.0,LA THEBAUDERIE,,MASSERAC,44290,44092,47.675015,-1.897919,0.79,44,2134,8
2135,44072014.0, LA GREE LE LANDIEUL,,HERBIGNAC,44410,44072,47.440323,-2.353195,0.51,44,2135,16
2136,44219068.0,104 ROUTE DE NOELLET,VRITZ,VALLONS DE L ERDRE,44540,44180,47.58268,-1.070911,0.83,44,2136,14
2137,44066344.0,CHAMPBRIAND,,GRANDCHAMPS DES FONTAINES,44119,44066,47.356438,-1.619486,0.64,44,2137,12
2138,44180071.0, LA HAYE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.64,44,2138,26
2139,44214028.0, LE VEAUGUERIN,,VAY,44170,44214,47.543802,-1.696997,0.66,44,2139,16
2140,44133002.0,LA CHAVALERIE,,PORT ST PERE,44710,44133,47.114472,-1.743996,0.56,44,2140,9
2141,44181018.0,LA VEZINIERE,ST MEME LE TENU,MACHECOUL SAINT MEME,44270,44087,47.056732,-1.799272,0.59,44,2141,10
2142,44058024.0,LA FOURCHERIE,,FERCE,44660,44058,47.8173,-1.404011,0.46,44,2142,16
2143,44067231.0,LE CHENOT BALLERON,,GUEMENE PENFAO,44290,44067,47.624709,-1.85094,0.72,44,2143,20
2144,44044275.0,LA COUR DE TREME,,CONQUEREUIL,44290,44044,47.679587,-1.784854,0.82,44,2144,15
2145,44205091.0, LA GERARDERIE,,LES TOUCHES,44390,44205,47.452023,-1.375968,0.87,44,2145,11
2146,44129128.0, LE PLANTIS,,PONTCHATEAU,44160,44129,47.47507,-2.108798,0.79,44,2146,15
2147,44176016.0, RUE DE LA BOSSE,,ST MALO DE GUERSAC,44550,44176,47.344286,-2.183866,0.75,44,2147,10
2148,44020026.0,CHEMIN DES BASSES BRANDES,,BOUGUENAIS,44340,44020,47.156797,-1.577676,0.91,44,2148,8
2149,44197367.0, LA HUNAUDIERE,,SION LES MINES,44590,44197,47.714007,-1.533608,0.83,44,2149,8
2150,44138048.0,32 LA BOURDINIERE,,PUCEUL,44390,44138,47.520377,-1.62798,0.7,44,2150,17
2151,44077127.0,2 LA TISONNIERE,,JOUE SUR ERDRE,44440,44077,47.525923,-1.367535,0.83,44,2151,14
2152,44215064.0,9 RUE DES HAUTS BOIS,,VERTOU,44120,44215,47.171922,-1.449876,0.77,44,2152,3
2153,44007085.0, LA POMMERAIE,,AVESSAC,44460,44007,47.612544,-1.956883,0.78,44,2153,16
2154,44036229.0,57 LE MOULIN NEUF,,CHATEAUBRIANT,44110,44036,47.719318,-1.411388,0.76,44,2154,10
2155,44201084.0,LE TERTRE JUIN,,SUCE SUR ERDRE,44240,44201,47.330186,-1.483622,0.66,44,2155,10
2156,44138015.0,1 LA HUBERTIERE,,PUCEUL,44390,44138,47.524694,-1.602958,0.71,44,2156,15
2157,44189041.0,27 RUE DE LA TENNIERE,,STE REINE DE BRETAGNE,44160,44189,47.441999,-2.169608,0.67,44,2157,12
2158,44022329.0,VERNELLE,,BOUSSAY,44190,44022,47.076404,-1.164833,0.73,44,2158,8
2159,44015044.0,LA HENRIAIS,,BLAIN,44130,44015,47.450505,-1.706582,0.75,44,2159,13
2160,44180049.0,6 RUE DES FILIERES,SAINT MARS LA JAILLE,VALLONS DE L ERDRE,44540,44180,47.528241,-1.184506,0.6,44,2160,14
2161,44096036.0,176 RUE DU HAUT BOURG,,MESANGER,44522,44096,47.430455,-1.231314,0.84,44,2161,7
2162,44186287.0, LA PETITE BEUSSE,,STE PAZANNE,44680,44186,47.098902,-1.796184,0.63,44,2162,12
2163,44119078.0, LA PETITE BLANCHETIERE,,PAULX,44270,44119,46.949568,-1.76228,0.82,44,2163,16
2164,44057524.0,LE LANDAS,,FEGREAC,44460,44057,47.585468,-2.062273,0.69,44,2164,9
